"Date","AMD.Open","AMD.High","AMD.Low","AMD.Close","AMD.Volume","AMD.Adjusted"
2023-09-01,107,110.059997558594,106.610000610352,109.449996948242,54808900,109.449996948242
2023-09-05,109,111.819999694824,106.300003051758,110.779998779297,66042200,110.779998779297
2023-09-06,110.559997558594,111.330001831055,108.220001220703,109.279998779297,47736700,109.279998779297
2023-09-07,106.139999389648,107.690002441406,105.089996337891,106.589996337891,49080100,106.589996337891
2023-09-08,107.019996643066,109.73999786377,105.75,106.089996337891,46232000,106.089996337891
2023-09-11,107.319999694824,107.51000213623,103,105.319999694824,50611300,105.319999694824
2023-09-12,104.199996948242,106.73999786377,103.180000305176,105.309997558594,44413600,105.309997558594
2023-09-13,105.099998474121,108.73999786377,104.830001831055,107.709999084473,44702300,107.709999084473
2023-09-14,108.430000305176,109.150001525879,106.220001220703,106.629997253418,45920600,106.629997253418
2023-09-15,106.069999694824,106.76000213623,101.279998779297,101.48999786377,71017600,101.48999786377
2023-09-18,100.819999694824,102.98999786377,99.4499969482422,102.370002746582,49061300,102.370002746582
2023-09-19,101.75,102.860000610352,100.699996948242,101.610000610352,41704100,101.610000610352
2023-09-20,102.360000610352,103.940002441406,100.279998779297,100.339996337891,55180600,100.339996337891
2023-09-21,98.5999984741211,98.870002746582,95.8399963378906,96.1100006103516,59628600,96.1100006103516
2023-09-22,96.9199981689453,98.4199981689453,95.6100006103516,96.1999969482422,52169400,96.1999969482422
2023-09-25,95.9499969482422,97.4499969482422,94.4599990844727,97.379997253418,43223700,97.379997253418
2023-09-26,96.5,97.8300018310547,95.2699966430664,95.9599990844727,42866500,95.9599990844727
2023-09-27,96.8199996948242,99.2300033569336,96.3499984741211,98.0699996948242,51261500,98.0699996948242
2023-09-28,97.9400024414062,104.199996948242,97.7600021362305,102.76000213623,72542100,102.76000213623
2023-09-29,104.690002441406,104.940002441406,102.559997558594,102.819999694824,56027300,102.819999694824
2023-10-02,102.209999084473,103.709999084473,101.699996948242,103.269996643066,45118600,103.269996643066
2023-10-03,101.800003051758,103.290000915527,99.1699981689453,100.080001831055,48117000,100.080001831055
2023-10-04,100.650001525879,104.400001525879,100.339996337891,104.069999694824,51023200,104.069999694824
2023-10-05,103.410003662109,103.73999786377,100.269996643066,102.910003662109,51789700,102.910003662109
2023-10-06,102.160003662109,107.870002746582,102.029998779297,107.23999786377,64807500,107.23999786377
2023-10-09,106.01000213623,107.309997558594,104.790000915527,106.970001220703,39593200,106.970001220703
2023-10-10,107.48999786377,110.120002746582,106.400001525879,109.01000213623,57105500,109.01000213623
2023-10-11,109.139999389648,110.099998474121,106.930000305176,108.309997558594,51085600,108.309997558594
2023-10-12,108.400001525879,111.309997558594,107.51000213623,108.790000915527,60959400,108.790000915527
2023-10-13,108.650001525879,108.970001220703,104.75,105.089996337891,52881500,105.089996337891
2023-10-16,105.419998168945,107.480003356934,105.029998779297,106.459999084473,42464500,106.459999084473
2023-10-17,103.540000915527,106.290000915527,101.660003662109,105.139999389648,49642100,105.139999389648
2023-10-18,103.379997253418,104.779998779297,101.73999786377,102.169998168945,50450000,102.169998168945
2023-10-19,103.809997558594,105.599998474121,101.839996337891,102.400001525879,52734200,102.400001525879
2023-10-20,102.279998779297,104.339996337891,101.440002441406,101.809997558594,61285600,101.809997558594
2023-10-23,100.809997558594,102.419998168945,99.3199996948242,100.01000213623,50817400,100.01000213623
2023-10-24,100.970001220703,101.790000915527,99.379997253418,101.669998168945,51982900,101.669998168945
2023-10-25,100.419998168945,101.029998779297,95.2300033569336,96.0599975585938,53424500,96.0599975585938
2023-10-26,95.9899978637695,97.5199966430664,93.120002746582,93.6699981689453,49896400,93.6699981689453
2023-10-27,95.8000030517578,97.3499984741211,94.5899963378906,96.4300003051758,52458700,96.4300003051758
2023-10-30,96.1399993896484,97.0400009155273,94.6999969482422,96.1800003051758,43716600,96.1800003051758
2023-10-31,96.2399978637695,98.8199996948242,94.0699996948242,98.5,79547100,98.5
2023-11-01,98.5800018310547,108.150001525879,98.5,108.040000915527,138641500,108.040000915527
2023-11-02,107.959999084473,109.410003662109,105.910003662109,107.830001831055,71377000,107.830001831055
2023-11-03,109.050003051758,113.389999389648,107.860000610352,112.25,65576600,112.25
2023-11-06,112.599998474121,113.080001831055,110.220001220703,111.75,49270400,111.75
2023-11-07,111.860000610352,114.650001525879,111.220001220703,113.449996948242,50550200,113.449996948242
2023-11-08,113.550003051758,115.319999694824,112.879997253418,113.589996337891,41880600,113.589996337891
2023-11-09,114.099998474121,115.809997558594,113.059997558594,113.48999786377,61146900,113.48999786377
2023-11-10,114.349998474121,119.699996948242,114.029998779297,118.589996337891,75135900,118.589996337891
2023-11-13,118.339996337891,118.680000305176,116,116.790000915527,46741900,116.790000915527
2023-11-14,119.699996948242,122.110000610352,119.220001220703,119.879997253418,61017400,119.879997253418
2023-11-15,120.540000915527,120.589996337891,116.870002746582,118,59555600,118
2023-11-16,117.199996948242,120.730003356934,116.410003662109,119.830001831055,49661900,119.830001831055
2023-11-17,119.639999389648,121.48999786377,118.819999694824,120.620002746582,38508900,120.620002746582
2023-11-20,120.699996948242,121.930000305176,120.069999694824,121.529998779297,43138700,121.529998779297
2023-11-21,120.540000915527,120.650001525879,117.940002441406,119.160003662109,41064800,119.160003662109
2023-11-22,120,124.76000213623,119.949996948242,122.51000213623,56862200,122.51000213623
2023-11-24,122.029998779297,123.25,121.540000915527,122.309997558594,19001000,122.309997558594
2023-11-27,122.069999694824,123.889999389648,121.769996643066,122.650001525879,32743000,122.650001525879
2023-11-28,121.980003356934,122.540000915527,120.790000915527,122.01000213623,32047100,122.01000213623
2023-11-29,123.980003356934,125.730003356934,123.480003356934,123.849998474121,37876300,123.849998474121
2023-11-30,123.610000610352,124.050003051758,119.650001525879,121.160003662109,44494200,121.160003662109
2023-12-01,119.879997253418,121.400001525879,118.650001525879,121.389999389648,37017600,121.389999389648
2023-12-04,119.75,119.900001525879,116.370002746582,118.569999694824,39854400,118.569999694824
2023-12-05,117.430000305176,118.48999786377,116.449996948242,118.379997253418,39191600,118.379997253418
2023-12-06,120.690002441406,122.830001831055,116.379997253418,116.819999694824,60599000,116.819999694824
2023-12-07,120.790000915527,128.679992675781,119.559997558594,128.369995117188,118579100,128.369995117188
2023-12-08,129.539993286133,131,126.889999389648,128.919998168945,89273900,128.919998168945
2023-12-11,130.559997558594,135.039993286133,128.25,134.410003662109,98668300,134.410003662109
2023-12-12,132.25,139.889999389648,131.899993896484,137.610000610352,111677800,137.610000610352
2023-12-13,137.970001220703,139.240005493164,136.029998779297,138.190002441406,70651600,138.190002441406
2023-12-14,138.889999389648,141.820007324219,135.729995727539,138,76115200,138
2023-12-15,139.520004272461,140.889999389648,137.25,139.149993896484,70178600,139.149993896484
2023-12-18,139.149993896484,139.789993286133,137.649993896484,138.899993896484,45199500,138.899993896484
2023-12-19,138.570007324219,143.470001220703,138.559997558594,140.149993896484,63739800,140.149993896484
2023-12-20,139,139.580001831055,135.369995117188,135.470001220703,54671700,135.470001220703
2023-12-21,138.139999389648,139.979995727539,137.380004882812,139.910003662109,47179400,139.910003662109
2023-12-22,140.479995727539,140.699996948242,138.309997558594,139.600006103516,35370400,139.600006103516
2023-12-26,140.070007324219,143.850006103516,139.919998168945,143.410003662109,47157400,143.410003662109
2023-12-27,144.720001220703,146.25,143.179992675781,146.070007324219,49033400,146.070007324219
2023-12-28,146.800003051758,150.410003662109,145.949996948242,148.759994506836,63800700,148.759994506836
2023-12-29,149.5,151.050003051758,147.199996948242,147.410003662109,62028200,147.410003662109
2024-01-02,144.279998779297,144.399993896484,137.429992675781,138.580001831055,64902000,138.580001831055
2024-01-03,135.710006713867,137.429992675781,133.740005493164,135.320007324219,61988600,135.320007324219
2024-01-04,134.300003051758,137.699996948242,134,136.009994506836,58610300,136.009994506836
2024-01-05,136.779998779297,141.009994506836,136.440002441406,138.580001831055,69595000,138.580001831055
2024-01-08,140.360000610352,147.149993896484,140.149993896484,146.179992675781,71756900,146.179992675781
2024-01-09,145.949996948242,149.860000610352,145.080001831055,149.259994506836,67875700,149.259994506836
2024-01-10,150.070007324219,150.880004882812,146.649993896484,148.539993286133,56951200,148.539993286133
2024-01-11,148.520004272461,150.380004882812,143.690002441406,148.020004272461,62764600,148.020004272461
2024-01-12,148.039993286133,148.75,145,146.559997558594,48250800,146.559997558594
2024-01-16,150.360000610352,159.720001220703,149.979995727539,158.740005493164,112711400,158.740005493164
2024-01-17,158.449996948242,160.639999389648,154.399993896484,160.169998168945,104085000,160.169998168945
2024-01-18,166.199996948242,168.600006103516,158.220001220703,162.669998168945,131864900,162.669998168945
2024-01-19,165.800003051758,174.25,162.199996948242,174.229995727539,139825500,174.229995727539
2024-01-22,174.389999389648,174.720001220703,164.149993896484,168.179992675781,122973800,168.179992675781
2024-01-23,166.5,169.630004882812,164.270004272461,168.419998168945,76830500,168.419998168945
2024-01-24,172.550003051758,180.580001831055,170.559997558594,178.289993286133,125516400,178.289993286133
2024-01-25,183.410003662109,184.919998168945,177.630004882812,180.330001831055,127171400,180.330001831055
2024-01-26,175.289993286133,181.229995727539,174.149993896484,177.25,107381200,177.25
2024-01-29,178.770004272461,178.889999389648,174.399993896484,177.830001831055,89384500,177.830001831055
2024-01-30,176.130004882812,178.479995727539,169.520004272461,172.059997558594,122265700,172.059997558594
2024-01-31,165.740005493164,171.300003051758,162.559997558594,167.690002441406,133157300,167.690002441406
2024-02-01,169.270004272461,171.139999389648,165.860000610352,170.479995727539,91576700,170.479995727539
2024-02-02,173.789993286133,179,173.050003051758,177.660003662109,82078100,177.660003662109
2024-02-05,179.089996337891,180.009994506836,171.110000610352,174.229995727539,76349200,174.229995727539
2024-02-06,173.149993896484,173.880004882812,165.5,167.880004882812,68854100,167.880004882812
2024-02-07,169.470001220703,172.970001220703,168.199996948242,170.940002441406,53665400,170.940002441406
2024-02-08,170.330001831055,172.169998168945,168.600006103516,169.350006103516,43385300,169.350006103516
2024-02-09,171,175.100006103516,168.660003662109,172.479995727539,56375700,172.479995727539
2024-02-12,172.679992675781,177.410003662109,170.669998168945,171.910003662109,58177100,171.910003662109
2024-02-13,167.940002441406,173.169998168945,164.300003051758,171.539993286133,63071300,171.539993286133
2024-02-14,173.470001220703,178.740005493164,172.880004882812,178.699996948242,57402500,178.699996948242
2024-02-15,179.139999389648,180.5,175.259994506836,176.759994506836,51126400,176.759994506836
2024-02-16,177.449996948242,180.330001831055,173.25,173.869995117188,53896000,173.869995117188
2024-02-20,171.139999389648,171.809997558594,162,165.690002441406,66550000,165.690002441406
2024-02-21,162.740005493164,164.899993896484,161.809997558594,164.289993286133,48774600,164.289993286133
2024-02-22,173.199996948242,183.830001831055,172,181.860000610352,100684700,181.860000610352
2024-02-23,181.860000610352,183.800003051758,174.550003051758,176.520004272461,69207400,176.520004272461
2024-02-26,178.779998779297,179.839996337891,174.809997558594,176.009994506836,45435100,176.009994506836
2024-02-27,175.919998168945,178.460006713867,172.490005493164,178,43665200,178
2024-02-28,176.25,176.839996337891,173.589996337891,176.539993286133,35914400,176.539993286133
2024-02-29,179.820007324219,193,179.820007324219,192.529998779297,105538500,192.529998779297
2024-03-01,197.910003662109,202.720001220703,195.419998168945,202.639999389648,103583000,202.639999389648
2024-03-04,205.160003662109,211.009994506836,203.5,205.360000610352,86835300,205.360000610352
2024-03-05,200.5,205.330001831055,199.149993896484,205.130004882812,65407100,205.130004882812
2024-03-06,210.429992675781,214.809997558594,207.320007324219,210.630004882812,86687000,210.630004882812
2024-03-07,212.520004272461,213.830001831055,208.220001220703,211.380004882812,63869000,211.380004882812
2024-03-08,213.410003662109,227.300003051758,205.600006103516,207.389999389648,120592600,207.389999389648
2024-03-11,203.009994506836,203.550003051758,196.699996948242,198.389999389648,73098600,198.389999389648
2024-03-12,200.520004272461,202.850006103516,194.270004272461,202.759994506836,68951700,202.759994506836
2024-03-13,198.729995727539,198.830001831055,192.699996948242,194.789993286133,70526900,194.789993286133
2024-03-14,192.919998168945,196.929992675781,184.029998779297,187.059997558594,84490500,187.059997558594
2024-03-15,184.830001831055,193.800003051758,184.479995727539,191.059997558594,95225700,191.059997558594
2024-03-18,193.289993286133,193.5,188.050003051758,190.649993896484,59306900,190.649993896484
2024-03-19,183.160003662109,185.610000610352,177.360000610352,181.419998168945,83509500,181.419998168945
2024-03-20,182.029998779297,182.679992675781,174,179.729995727539,81773100,179.729995727539
2024-03-21,185.970001220703,187.690002441406,177.660003662109,178.679992675781,75265600,178.679992675781
2024-03-22,177.210006713867,180.759994506836,175.050003051758,179.649993896484,57832100,179.649993896484
2024-03-25,172.899993896484,182.800003051758,172,178.630004882812,71935300,178.630004882812
2024-03-26,179.539993286133,182.600006103516,176.330001831055,177.869995117188,65322400,177.869995117188
2024-03-27,179.960006713867,181.229995727539,175.399993896484,179.589996337891,55685600,179.589996337891
2024-03-28,179.470001220703,183.399993896484,178.300003051758,180.490005493164,57628600,180.490005493164
2024-04-01,180.100006103516,187.240005493164,179.899993896484,183.339996337891,74299900,183.339996337891
2024-04-02,179.470001220703,180.100006103516,174.830001831055,178.699996948242,61598800,178.699996948242
2024-04-03,177.539993286133,182.050003051758,176.699996948242,180.770004272461,49835100,180.770004272461
2024-04-04,182.919998168945,183.020004272461,165.649993896484,165.830001831055,88280000,165.830001831055
2024-04-05,168.100006103516,172.690002441406,165.580001831055,170.419998168945,66025200,170.419998168945
2024-04-08,168.199996948242,171.660003662109,166.820007324219,169.899993896484,43997500,169.899993896484
2024-04-09,170.210006713867,171.600006103516,167.289993286133,170.779998779297,42928000,170.779998779297
2024-04-10,166.710006713867,169.779998779297,164,167.139999389648,59600000,167.139999389648
2024-04-11,167.550003051758,170.949996948242,166.550003051758,170.5,48994500,170.5
2024-04-12,164.529998779297,165.699996948242,161.820007324219,163.279998779297,63334200,163.279998779297
